# Photometry of EPIC-210508766
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 13.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457067.133084,104005,40776.744844,14.223974,40763.683668,40340.532055,False,True,True,True
2457067.153517,104006,40762.287217,14.511531,40743.353407,40320.084559,False,True,True,True
2457067.173949,104007,40760.165832,14.549962,40743.426206,40320.042395,False,False,False,False
2457067.194381,104008,40752.623718,14.718063,40738.351330,40314.854821,False,False,False,False
2457067.214813,104009,40757.958306,14.002658,40747.205296,40323.598354,False,False,False,False
2457067.235245,104010,40760.457640,14.661745,40752.987511,40329.272395,False,False,False,False
2457067.255678,104011,40753.816116,14.489746,40750.662058,40326.841025,False,False,False,False
2457067.276110,104012,40749.143961,14.545515,40751.669189,40327.744491,False,False,False,False
2457067.296542,104013,40737.042766,13.676141,40745.893886,40321.867772,False,False,False,False
2457067.316974,104014,40751.595935,14.300485,40767.300361,40343.175078,False,False,False,False
2457067.337406,104015,40710.847127,15.310515,40734.411780,40310.189570,False,False,False,False
2457067.357839,104016,40729.681487,14.367246,40759.706618,40335.389721,False,False,False,False
2457067.378271,104017,40763.864235,14.492699,40737.711230,40313.301882,False,True,True,True
2457067.398703,104018,40791.838807,13.939677,40766.191262,40341.691695,False,True,True,True
2457067.419135,104019,40805.838218,14.092618,40780.140897,40355.553341,False,False,False,False
2457067.439567,104020,40790.306238,15.788649,40763.483225,40338.809906,False,False,False,False
2457067.460000,104021,40778.133537,15.130318,40751.671555,40326.914696,False,False,False,False
2457067.480432,104022,40775.483081,14.701219,40749.781541,40324.943362,False,False,False,False
2457067.500864,104023,40777.964024,14.904003,40752.318968,40327.401686,False,False,False,False
2457067.521296,104024,40791.153312,14.369428,40768.231989,40343.237817,False,False,False,False
2457067.541728,104025,40779.210176,14.087667,40759.469414,40334.400563,False,False,False,False
2457067.562160,104026,40784.658816,14.223893,40765.514383,40340.373061,False,False,False,False
2457067.582593,104027,40761.480042,14.872925,40746.108474,40320.896885,False,False,False,False
2457067.603025,104028,40770.766149,13.176734,40759.052710,40333.773055,False,False,False,False
2457067.643889,104030,40775.044833,14.191850,40747.491767,40322.082575,False,True,True,True
2457067.664321,104031,40787.810235,14.058352,40759.568865,40334.098193,False,False,False,False
2457067.684754,104032,40784.228247,13.678881,40755.717644,40330.187685,False,False,False,False
2457067.705186,104033,40794.900003,13.905592,40766.741087,40341.154027,False,False,False,False
2457067.725618,104034,40793.010613,13.111819,40765.954285,40340.312307,False,False,False,False
2457067.746050,104035,40788.587666,14.342922,40762.393530,40336.698817,False,False,False,False
2457067.766482,104036,40769.927591,14.594770,40745.280258,40319.534989,False,False,False,False
2457067.786914,104037,40779.064181,14.526048,40756.091565,40330.297916,False,False,False,False
2457067.807347,104038,40783.617821,14.901299,40762.150897,40336.311041,False,False,False,False
2457067.827779,104039,40767.087741,14.808824,40747.186726,40321.302835,False,False,False,False
2457067.848211,104040,40763.242435,14.934551,40746.181910,40320.256151,False,False,False,False
2457067.868643,104041,40774.874571,13.517145,40760.859636,40334.894176,False,False,False,False
2457067.889075,104042,40773.421599,13.429158,40760.993794,40334.990797,False,False,False,False
2457067.909508,104043,40752.558172,15.067339,40741.695240,40315.656866,False,False,False,False
2457067.929940,104044,40764.328833,14.389139,40756.468049,40330.396457,False,False,False,False
2457067.950372,104045,40761.998160,13.812253,40757.833835,40331.731181,False,False,False,False
2457067.970804,104046,40764.151360,13.807785,40762.672067,40336.540505,False,False,False,False
2457067.991236,104047,40763.908822,14.482181,40765.824873,40339.666554,False,False,False,False
2457068.011668,104048,40750.514142,14.405349,40755.527019,40329.344093,False,False,False,False
2457068.032101,104049,40739.540969,14.861157,40748.903695,40322.698308,False,False,False,False
2457068.052533,104050,40751.164836,13.868791,40762.001585,40335.775883,False,False,False,False
2457068.072965,104051,40730.767707,13.879430,40743.593237,40317.349362,False,False,False,False
2457068.093397,104052,40725.911435,14.044791,40743.960848,40317.700942,False,False,False,False
2457068.113829,104053,40763.824947,14.726994,40735.335787,40309.061988,False,True,True,True
2457068.134261,104054,40797.022087,13.402931,40779.016333,40352.730776,False,True,True,True
2457068.154694,104055,40776.495677,14.760415,40755.929848,40329.634669,False,False,False,False
2457068.175126,104056,40798.252132,14.608402,40774.376782,40348.074112,False,False,False,False
2457068.195558,104057,40802.566803,14.572021,40777.751693,40351.443664,False,False,False,False
2457068.215990,104058,40775.402937,15.909479,40750.873924,40324.562665,False,False,False,False
2457068.236422,104059,40798.791831,13.706677,40773.305270,40346.992906,False,False,False,False
2457068.256854,104060,40791.011517,14.028996,40762.962048,40336.650706,False,False,False,False
2457068.277287,104061,40782.114969,15.378248,40753.348337,40327.040140,False,False,False,False
2457068.297719,104062,40783.248187,14.010514,40752.975750,40326.672819,False,False,False,False
2457068.318151,104063,40783.097898,13.934081,40752.489054,40326.193509,False,False,False,False
2457068.338583,104064,40786.693220,15.135889,40755.175992,40328.889952,False,False,False,False
2457068.359015,104065,40812.505463,14.589233,40780.450753,40354.176335,False,False,False,False
2457068.379447,104066,40788.507010,14.439653,40757.030124,40330.769441,False,False,False,False
2457068.399880,104067,40799.768217,14.795618,40769.311693,40343.066861,False,False,False,False
2457068.420312,104068,40778.768923,14.153524,40748.030793,40321.803924,False,False,False,False
2457068.440744,104069,40777.704823,14.914893,40748.241287,40322.034491,False,False,False,False
2457068.461176,104070,40797.694496,13.923485,40769.461564,40343.276950,False,False,False,False
2457068.481608,104071,40786.111403,13.939554,40759.306242,40333.145919,False,False,False,False
2457068.502040,104072,40786.507092,14.229221,40762.327236,40336.193310,False,False,False,False
2457068.522473,104073,40778.158647,13.987437,40755.570609,40329.465186,False,False,False,False
2457068.542905,104074,40775.342325,14.768476,40755.046154,40328.971338,False,False,False,False
2457068.563337,104075,40788.421515,13.559755,40770.469516,40344.427410,False,False,False,False
2457068.583769,104076,40764.651514,14.740751,40750.095720,40324.088426,False,False,False,False
2457068.604201,104077,40748.258916,14.881186,40737.680825,40311.710444,False,False,False,False
2457068.624633,104078,40754.371031,14.273005,40747.726367,40321.794999,False,False,False,False
2457068.645065,104079,40756.468099,14.722617,40752.680893,40326.790636,False,False,False,False
2457068.665498,104080,40748.787713,14.410510,40748.376999,40322.529952,False,False,False,False
2457068.685930,104081,40682.143978,19.781719,40686.580486,40260.778745,False,False,False,False
2457068.706362,104082,40764.692156,13.647352,40773.686934,40347.932594,False,False,False,False
2457068.726794,104083,40749.019078,14.243629,40763.335406,40337.630564,False,False,False,False
2457068.747226,104084,40748.890550,13.938762,40768.436482,40342.783231,False,False,False,False
2457068.767658,104085,40732.458992,13.061874,40757.736967,40332.137401,False,False,False,False
2457068.788091,104086,40729.894275,14.131043,40758.553225,40333.009437,False,False,False,False
2457068.808523,104087,40718.480373,13.924717,40750.175611,40324.689693,False,False,False,False
2457068.828955,104088,40731.091190,13.884403,40764.178505,40338.752549,False,False,False,False
2457068.849387,104089,40769.918921,14.787335,40740.695732,40315.331828,False,True,True,True
2457068.869819,104090,40794.759392,12.613152,40775.467656,40350.167894,False,True,True,True
2457068.890251,104091,40773.842495,14.503956,40752.041633,40326.808103,False,False,False,False
2457068.910684,104092,40792.820550,14.170184,40769.212148,40344.046940,False,False,False,False
2457068.931116,104093,40789.143950,14.678385,40764.264870,40339.170072,False,False,False,False
2457068.951548,104094,40802.672200,13.475791,40777.063710,40352.041411,False,False,False,False
2457068.971980,104095,40796.876539,13.961557,40770.029549,40345.081837,False,False,False,False
2457068.992412,104096,40779.025434,14.091074,40750.243914,40325.372877,False,False,False,False
2457069.012844,104097,40786.139092,14.149829,40755.852690,40331.060415,False,False,False,False
2457069.033277,104098,40767.306204,13.969255,40735.777263,40311.065837,False,False,False,False
2457069.053709,104099,40802.098808,14.104698,40769.460241,40344.831751,False,False,False,False
2457069.074141,104100,40804.277431,13.939523,40771.100612,40346.557145,False,False,False,False
2457069.094573,104101,40811.169162,13.712892,40777.603436,40353.147079,False,False,False,False
2457069.115005,104102,40798.100760,14.142331,40764.885039,40340.517878,False,False,False,False
2457069.135437,104103,40785.176533,14.808056,40751.466650,40327.190773,False,False,False,False
2457069.155869,104104,40779.870341,14.981881,40746.698902,40322.516394,False,False,False,False
2457069.176301,104105,40754.436218,16.195374,40721.343483,40297.256431,False,False,False,False
2457069.196734,104106,40799.010547,13.933061,40765.658102,40341.668593,False,False,False,False
2457069.217166,104107,40793.346166,13.717933,40760.055011,40336.165131,False,False,False,False
2457069.237598,104108,40816.678923,13.412729,40784.009619,40360.221456,False,False,False,False
2457069.258030,104109,40788.662234,14.610154,40755.906621,40332.222261,False,False,False,False
2457069.278462,104110,40794.189733,14.588569,40761.739253,40338.160783,False,False,False,False
2457069.298894,104111,40795.330306,13.946446,40762.441778,40338.971286,False,False,False,False
2457069.319326,104112,40815.192023,13.222821,40782.697674,40359.337248,False,False,False,False
2457069.339759,104113,40787.843735,14.022034,40755.996667,40332.748395,False,False,False,False
2457069.360191,104114,40801.015170,13.941270,40770.255484,40347.121453,False,False,False,False
2457069.380623,104115,40780.673694,14.456315,40751.271301,40328.253602,False,False,False,False
2457069.401055,104116,40782.983117,14.796405,40754.625959,40331.726681,False,False,False,False
2457069.421487,104117,40775.210805,15.266654,40748.208021,40325.429252,False,False,False,False
2457069.441919,104118,40771.856730,12.844709,40746.127925,40323.471756,False,False,False,False
2457069.462351,104119,40793.253654,13.501569,40769.711358,40347.179880,False,False,False,False
2457069.482783,104120,40780.844665,13.862126,40759.493019,40337.088323,False,False,False,False
2457069.503216,104121,40776.892430,13.956458,40757.208865,40334.933043,False,False,False,False
2457069.523648,104122,40764.334493,13.832618,40747.258968,40325.114112,False,False,False,False
2457069.544080,104123,40763.116672,14.721040,40747.722939,40325.711141,False,False,False,False
2457069.564512,104124,40754.196907,14.338593,40740.747041,40318.870397,False,False,False,False
2457069.605376,104126,40733.333275,14.444702,40738.672161,40317.072105,False,True,True,True
2457069.625809,104127,40740.378428,14.916357,40746.342064,40324.883447,False,False,False,False
2457069.646241,104128,40731.098393,13.800429,40738.557135,40317.242052,False,False,False,False
2457069.666673,104129,40739.207752,13.876286,40747.579662,40326.410212,False,False,False,False
2457069.687105,104130,40750.799203,14.304820,40759.579683,40338.557963,False,False,False,False
2457069.707537,104131,40748.566594,14.270530,40759.166491,40338.294600,False,False,False,False
2457069.727969,104132,40757.539828,13.879312,40770.881977,40350.162016,False,False,False,False
2457069.748401,104133,40737.123605,14.185313,40752.925858,40332.359928,False,False,False,False
2457069.768833,104134,40727.766760,15.573626,40745.634542,40325.224745,False,False,False,False
2457069.789266,104135,40686.253760,13.535672,40705.705607,40285.454046,False,False,False,False
2457069.809698,104136,40691.353523,13.991547,40711.184159,40291.092938,False,False,False,False
2457069.830130,104137,40727.594217,14.313643,40693.424762,40273.495985,False,True,True,True
2457069.850562,104138,40780.998160,13.553632,40756.854786,40337.090559,False,True,True,True
2457069.870994,104139,40772.425879,14.568560,40747.731242,40328.133673,False,False,False,False
2457069.891426,104140,40773.316360,13.984715,40748.583537,40329.154733,False,False,False,False
2457069.911858,104141,40787.527228,14.168820,40761.769170,40342.511241,False,False,False,False
2457069.932290,104142,40787.377208,14.151528,40761.796493,40342.711550,False,False,False,False
2457069.952723,104143,40760.615099,14.860159,40734.164977,40315.255130,False,False,False,False
2457069.973155,104144,40781.430392,13.853456,40754.045132,40335.312494,False,False,False,False
2457069.993587,104145,40774.883098,14.083978,40747.303885,40328.750570,False,False,False,False
2457070.014019,104146,40777.370281,14.746326,40750.095494,40331.723617,False,False,False,False
2457070.034451,104147,40782.982340,13.342939,40755.363921,40337.175598,False,False,False,False
2457070.054883,104148,40785.968293,13.971644,40757.586926,40339.584275,False,False,False,False
2457070.075315,104149,40802.476553,13.518862,40773.290727,40355.475865,False,False,False,False
2457070.095747,104150,40770.429227,15.078399,40740.150004,40322.525054,False,False,False,False
2457070.116179,104151,40774.220883,13.822051,40743.421102,40325.988182,False,False,False,False
2457070.136612,104152,40792.308183,14.292949,40760.856786,40343.618020,False,False,False,False
2457070.157044,104153,40783.933064,13.053982,40751.718775,40334.676288,False,False,False,False
2457070.177476,104154,40778.532012,14.220082,40745.869319,40329.025235,False,False,False,False
2457070.197908,104155,40780.720018,14.967169,40748.274293,40331.630737,False,False,False,False
2457070.218340,104156,40767.094986,14.346542,40734.440089,40317.999191,False,False,False,False
2457070.238772,104157,40770.513564,14.654073,40736.892658,40320.656546,False,False,False,False
2457070.259204,104158,40757.311344,14.075939,40723.049263,40307.020066,False,False,False,False
2457070.279637,104159,40783.429162,13.684939,40748.601155,40332.781008,False,False,False,False
2457070.300069,104160,40775.471436,13.633698,40740.474291,40324.865324,False,False,False,False
2457070.320501,104161,40770.312412,15.381573,40734.912232,40319.516580,False,False,False,False
2457070.340933,104162,40801.650091,14.362017,40766.173144,40350.992945,False,False,False,False
2457070.361365,104163,40789.045277,14.206463,40753.129566,40338.166955,False,False,False,False
2457070.381797,104164,40778.473312,14.547607,40741.829630,40327.086745,False,False,False,False
2457070.402229,104165,40780.602776,15.902657,40743.899379,40329.378362,False,False,False,False
2457070.422661,104166,40790.597564,13.884618,40754.252810,40339.955802,False,False,False,False
2457070.443093,104167,40764.600931,14.640516,40728.201948,40314.131089,False,False,False,False
2457070.463526,104168,40789.471004,13.993279,40753.145493,40339.302930,False,False,False,False
2457070.483958,104169,40789.259919,13.964671,40753.297174,40339.685051,False,False,False,False
2457070.504390,104170,40776.275525,14.552596,40740.440522,40327.060985,False,False,False,False
2457070.524822,104171,40786.807523,13.978271,40750.530345,40337.385544,False,False,False,False
2457070.545254,104172,40779.729743,14.831098,40744.263114,40331.355197,False,False,False,False
2457070.565686,104173,40763.225337,15.567163,40728.050063,40315.381181,False,False,False,False
2457070.586118,104174,40797.807581,14.032438,40763.761964,40351.334270,False,False,False,False
2457070.606550,104175,40772.362817,14.852832,40739.162182,40326.977828,False,False,False,False
2457070.626982,104176,40762.446434,15.277184,40729.904776,40317.965917,False,False,False,False
2457070.647415,104177,40770.815995,13.837062,40739.565285,40327.874079,False,False,False,False
2457070.667847,104178,40779.973517,14.479016,40749.378127,40337.936728,False,False,False,False
2457070.688279,104179,40754.712200,15.403492,40725.608915,40314.419483,False,False,False,False
2457070.708711,104180,40767.437282,14.300790,40739.568995,40328.633691,False,False,False,False
2457070.729143,104181,40750.566383,14.863243,40725.001039,40314.322022,False,False,False,False
2457070.749575,104182,40768.510226,13.384645,40744.832994,40334.412428,False,False,False,False
2457070.770007,104183,40776.759405,13.399096,40755.388689,40345.228736,False,False,False,False
2457070.790439,104184,40755.307939,14.658809,40736.333526,40326.436352,False,False,False,False
2457070.810871,104185,40735.213119,14.846715,40719.330396,40309.698168,False,False,False,False
2457070.831303,104186,40738.059872,13.993824,40724.900678,40315.535561,False,False,False,False
2457070.851735,104187,40754.416322,13.988307,40743.852894,40334.757057,False,False,False,False
2457070.872168,104188,40763.519010,13.508269,40756.106808,40347.282422,False,False,False,False
2457070.892600,104189,40742.824520,14.878925,40738.871643,40330.320875,False,False,False,False
2457070.913032,104190,40725.806255,14.598217,40724.353529,40316.078553,False,False,False,False
2457070.933464,104191,40728.100172,14.120996,40729.626117,40321.629106,False,False,False,False
2457070.953896,104192,40729.845510,14.141791,40734.743839,40327.026965,False,False,False,False
2457070.974328,104193,40711.706414,15.456058,40719.791654,40312.357091,False,False,False,False
2457070.994760,104194,40718.787488,13.924964,40730.293215,40323.143141,False,False,False,False
2457071.015192,104195,40733.419648,14.395274,40747.869693,40341.006283,False,False,False,False
2457071.035624,104196,40715.785627,14.183809,40732.258900,40325.684330,False,False,False,False
2457071.056057,104197,40715.196051,14.328424,40734.732914,40328.449365,False,False,False,False
2457071.076489,104198,40731.633306,12.947310,40755.447012,40349.456662,False,False,False,False
2457071.096921,104199,40723.718204,13.087170,40752.446936,40346.751962,False,False,False,False
2457071.117353,104200,40702.831573,14.076561,40736.440459,40331.043046,False,False,False,False
2457071.137785,104201,40697.740367,13.952348,40735.535270,40330.437596,False,False,False,False
2457071.158217,104202,40686.911672,13.379775,40728.970947,40324.175193,False,False,False,False
2457071.178649,104203,40693.107761,13.541454,40737.486733,40332.995086,False,False,False,False
2457071.199081,104204,40683.821409,14.669634,40731.208631,40327.023271,False,False,False,False
2457071.219513,104205,40685.422587,14.076470,40736.404526,40332.527636,False,False,False,False
2457071.239945,104206,40716.067472,13.520464,40771.132905,40367.566672,False,False,False,False
2457071.260377,104207,40687.287539,13.717080,40746.610354,40343.356961,False,False,False,False
2457071.280809,104208,40667.693504,13.602707,40730.803405,40327.865036,False,False,False,False
2457071.301242,104209,40753.898936,14.182458,40726.088463,40323.467306,False,True,True,True
2457071.321674,104210,40761.414276,14.812180,40728.205791,40325.904030,False,True,True,True
2457071.342106,104211,40780.543432,13.604555,40748.529591,40346.549412,False,False,False,False
2457071.362538,104212,40774.210564,13.125587,40743.747977,40342.091567,False,False,False,False
2457071.382970,104213,40755.715904,14.341835,40727.386623,40326.056168,False,False,False,False
2457071.403402,104214,40731.709953,14.474174,40706.027247,40305.024933,False,False,False,False
2457071.423834,104215,40755.163810,13.949704,40731.072606,40330.400619,False,False,False,False
2457071.444266,104216,40745.602971,14.721946,40723.275567,40322.936094,False,False,False,False
2457071.464698,104217,40732.565892,15.701926,40711.607569,40311.602796,False,False,False,False
2457071.485130,104218,40751.395796,12.965326,40731.862842,40332.194956,False,False,False,False
2457071.505563,104219,40742.923957,14.260861,40725.286462,40325.957649,False,False,False,False
2457071.525995,104220,40736.467350,13.697140,40721.458656,40322.471104,False,False,False,False
2457071.566859,104222,40730.539625,14.106020,40729.845610,40331.547129,False,True,True,True
